horizon,material,model,mean_smape,std_smape,sum_smape,n_expected_folds,n_evaluated_folds
66,1,ridge_h66_m1_roll22_alpha_0.0001,0.14742813216496434,0.0470477213483187,0.5897125286598573,4,4
66,1,ridge_h66_m1_roll22_alpha_0.01,0.14844688719244684,0.04785841985272815,0.5937875487697873,4,4
66,2,ridge_h66_m2_roll22_alpha_0.0001,0.1730659996374598,0.08246212166043905,0.6922639985498392,4,4
66,2,ridge_h66_m2_roll22_alpha_0.01,0.17332959770690073,0.08281685989232279,0.6933183908276029,4,4
66,3,ridge_h66_m3_roll22_alpha_0.0001,0.15378328096913096,0.028043417791413172,0.6151331238765239,4,4
66,3,ridge_h66_m3_roll22_alpha_0.01,0.15356633418731633,0.02808052461902552,0.6142653367492653,4,4
66,4,ridge_h66_m4_roll66_alpha_0.0001,0.15458904035246823,0.030424635279648022,0.6183561614098729,4,4
66,4,ridge_h66_m4_roll66_alpha_0.01,0.15457296960068714,0.029992750915481297,0.6182918784027486,4,4
66,5,ridge_h66_m5_roll22_alpha_0.0001,0.09824116505567002,0.02776804324675283,0.39296466022268006,4,4
66,5,ridge_h66_m5_roll22_alpha_0.01,0.10126328917456652,0.02704413396163203,0.4050531566982661,4,4
66,6,ridge_h66_m6_roll66_alpha_0.0001,0.13498008647985238,0.02248572023039387,0.5399203459194095,4,4
66,6,ridge_h66_m6_roll66_alpha_0.01,0.13841138145111054,0.022107211808836773,0.5536455258044422,4,4
66,7,ridge_h66_m7_roll66_alpha_0.0001,0.2626247642722763,0.057656577744271506,1.0504990570891053,4,4
66,7,ridge_h66_m7_roll66_alpha_0.01,0.2655335628732194,0.06866735722909352,1.0621342514928775,4,4
66,8,ridge_h66_m8_roll66_alpha_0.0001,0.21078713860799417,0.07688600777120196,0.8431485544319767,4,4
66,8,ridge_h66_m8_roll66_alpha_0.01,0.2116630915968446,0.08028571550553254,0.8466523663873784,4,4
66,9,ridge_h66_m9_no_roll_alpha_0.0001,0.22294441138349688,0.10584533768448842,0.8917776455339875,4,4
66,9,ridge_h66_m9_no_roll_alpha_0.01,0.2229777498987821,0.10503703294333101,0.8919109995951284,4,4
66,10,ridge_h66_m10_roll10_alpha_0.0001,0.1207349943372385,0.028698440663649405,0.482939977348954,4,4
66,10,ridge_h66_m10_roll10_alpha_0.01,0.1207212569265414,0.028735462794082418,0.4828850277061656,4,4
66,11,ridge_h66_m11_roll66_alpha_0.0001,0.4666700679055129,0.2273280446951815,1.8666802716220516,4,4
66,11,ridge_h66_m11_roll66_alpha_0.01,0.46792456634896457,0.2265776786700925,1.8716982653958583,4,4
66,12,ridge_h66_m12_roll22_alpha_0.0001,1.2166107584570707,0.1623146542296601,4.866443033828283,4,4
66,12,ridge_h66_m12_roll22_alpha_0.01,1.2231271659819427,0.14826461242699404,4.892508663927771,4,4
66,13,ridge_h66_m13_no_roll_alpha_0.0001,1.8187683455651578,0.09070422724438117,7.275073382260631,4,4
66,13,ridge_h66_m13_no_roll_alpha_0.01,1.8187463837790734,0.09072952050847617,7.2749855351162935,4,4
