horizon,material,model,mean_smape,std_smape,sum_smape,n_expected_folds,n_evaluated_folds
10,11,ridge_lags_1_2_3_4_5_10_alpha_1,0.47794886961970634,0.5258003041892573,12.904619479732071,27,27
10,12,ridge_lags_1_2_3_4_5_10_alpha_1,1.24195177628577,0.4205899934466093,33.53269795971579,27,27
10,13,ridge_lags_1_2_3_4_5_10_alpha_1,1.8043409332637361,0.25512133441369367,48.71720519812087,27,27
10,1,ridge_lags_1_2_3_4_5_10_rollmean10_alpha_1,0.12824160085980948,0.053343672741409345,3.462523223214856,27,27
10,2,ridge_lags_1_2_3_4_5_10_rollmean10_alpha_1,0.15170119571124305,0.06964965066468182,4.095932284203562,27,27
10,3,ridge_lags_1_2_3_4_5_10_rollmean10_alpha_1,0.15751521735782514,0.1071749078468062,4.252910868661279,27,27
10,4,ridge_lags_1_2_3_4_5_10_rollmean10_alpha_1,0.17446202386198412,0.10742715068965049,4.710474644273571,27,27
10,5,ridge_lags_1_2_3_4_5_10_rollmean10_alpha_1,0.11284522752446575,0.06708343080457742,3.0468211431605754,27,27
10,6,ridge_lags_1_2_3_4_5_10_rollmean10_alpha_1,0.14398191213651476,0.057771455812623156,3.8875116276858983,27,27
10,7,ridge_lags_1_2_3_4_5_10_rollmean10_alpha_1,0.2827099997484456,0.14210112202312877,7.63316999320803,27,27
10,8,ridge_lags_1_2_3_4_5_10_rollmean10_alpha_1,0.22598719033490158,0.1613320634257578,6.101654139042343,27,27
10,9,ridge_lags_1_2_3_4_5_10_rollmean10_alpha_1,0.2219847580047489,0.14043114850159014,5.99358846612822,27,27
10,10,ridge_lags_1_2_3_4_5_10_rollmean10_alpha_1,0.11224736325769771,0.04295776799861846,3.0306788079578384,27,27
10,11,ridge_lags_1_2_3_4_5_10_rollmean10_alpha_1,0.4705254287826698,0.5259192575978402,12.704186577132084,27,27
10,12,ridge_lags_1_2_3_4_5_10_rollmean10_alpha_1,1.2422330239569495,0.42039118674855247,33.54029164683764,27,27
10,13,ridge_lags_1_2_3_4_5_10_rollmean10_alpha_1,1.8059660335534247,0.2504914789737717,48.761082905942466,27,27
10,1,ridge_lags_1_2_3_4_5_10_rollmean10_dow_alpha_1,0.12952797292685472,0.05331169223603923,3.4972552690250778,27,27
10,2,ridge_lags_1_2_3_4_5_10_rollmean10_dow_alpha_1,0.1512276063067619,0.06992834672981993,4.083145370282572,27,27
10,3,ridge_lags_1_2_3_4_5_10_rollmean10_dow_alpha_1,0.15765410219247492,0.10664418770014365,4.256660759196823,27,27
10,4,ridge_lags_1_2_3_4_5_10_rollmean10_dow_alpha_1,0.17602141735283616,0.10490532887046944,4.752578268526577,27,27
10,5,ridge_lags_1_2_3_4_5_10_rollmean10_dow_alpha_1,0.11296164371274241,0.0672327017555891,3.049964380244045,27,27
10,6,ridge_lags_1_2_3_4_5_10_rollmean10_dow_alpha_1,0.14548071435486487,0.056603731780368156,3.9279792875813517,27,27
10,7,ridge_lags_1_2_3_4_5_10_rollmean10_dow_alpha_1,0.28665370708566235,0.14044193966247256,7.739650091312884,27,27
10,8,ridge_lags_1_2_3_4_5_10_rollmean10_dow_alpha_1,0.22656934051894298,0.16135110019509827,6.117372194011461,27,27
10,9,ridge_lags_1_2_3_4_5_10_rollmean10_dow_alpha_1,0.22194609828423872,0.1398605531560822,5.992544653674446,27,27
10,10,ridge_lags_1_2_3_4_5_10_rollmean10_dow_alpha_1,0.11103405157473156,0.04430026193751396,2.997919392517752,27,27
10,11,ridge_lags_1_2_3_4_5_10_rollmean10_dow_alpha_1,0.47058720486462746,0.5258831867061359,12.705854531344942,27,27
10,12,ridge_lags_1_2_3_4_5_10_rollmean10_dow_alpha_1,1.2400721943338477,0.4181044773067792,33.48194924701389,27,27
10,13,ridge_lags_1_2_3_4_5_10_rollmean10_dow_alpha_1,1.8031642281635636,0.25142645703668376,48.685434160416214,27,27
10,1,ridge_lags_1_2_3_4_5_10_rollmean10_holiday_alpha_1,0.1283713361886349,0.05345140210338337,3.466026077093142,27,27
10,2,ridge_lags_1_2_3_4_5_10_rollmean10_holiday_alpha_1,0.15163014970730634,0.06950386096235148,4.094014042097271,27,27
