horizon,material,model,mean_smape,std_smape,sum_smape,n_expected_folds,n_evaluated_folds
22,2,ridge_h22_lags_1_5_10_22_alpha_0.001,0.1573730746706896,0.06844175927212115,1.8884768960482752,12,12
22,3,ridge_h22_lags_1_5_10_22_alpha_0.001,0.15023719040242844,0.06429924222023957,1.8028462848291413,12,12
22,4,ridge_h22_lags_1_5_10_22_alpha_0.001,0.16610270652852926,0.05871094925824252,1.9932324783423512,12,12
22,5,ridge_h22_lags_1_5_10_22_alpha_0.001,0.10827769387258275,0.04881795582372941,1.299332326470993,12,12
22,6,ridge_h22_lags_1_5_10_22_alpha_0.001,0.13938180786817084,0.03887111046510774,1.67258169441805,12,12
22,7,ridge_h22_lags_1_5_10_22_alpha_0.001,0.2654306541590206,0.08427885629320953,3.185167849908247,12,12
22,8,ridge_h22_lags_1_5_10_22_alpha_0.001,0.20374814554465318,0.12971248396668314,2.444977746535838,12,12
22,9,ridge_h22_lags_1_5_10_22_alpha_0.001,0.2042235562913046,0.0993217061956779,2.450682675495655,12,12
22,10,ridge_h22_lags_1_5_10_22_alpha_0.001,0.11802356931913681,0.036148721835219826,1.4162828318296417,12,12
22,11,ridge_h22_lags_1_5_10_22_alpha_0.001,0.49258905275142545,0.4414157490130213,5.911068633017106,12,12
22,12,ridge_h22_lags_1_5_10_22_alpha_0.001,1.2216035978574566,0.3358401939933911,14.659243174289479,12,12
22,13,ridge_h22_lags_1_5_10_22_alpha_0.001,1.802744483543858,0.17938402422050467,21.632933802526296,12,12
22,1,ridge_h22_lags_1_2_3_4_5_10_22_alpha_0.001,0.12927444240496863,0.04864468571617854,1.5512933088596235,12,12
22,2,ridge_h22_lags_1_2_3_4_5_10_22_alpha_0.001,0.15002519064687828,0.06500203147690375,1.8003022877625392,12,12
22,3,ridge_h22_lags_1_2_3_4_5_10_22_alpha_0.001,0.14804424015801795,0.06248691620787338,1.7765308818962153,12,12
22,4,ridge_h22_lags_1_2_3_4_5_10_22_alpha_0.001,0.1652787450624961,0.058215118299851154,1.9833449407499533,12,12
22,5,ridge_h22_lags_1_2_3_4_5_10_22_alpha_0.001,0.10543823351899367,0.04520498423260801,1.265258802227924,12,12
22,6,ridge_h22_lags_1_2_3_4_5_10_22_alpha_0.001,0.13797926995468876,0.037747051438022906,1.6557512394562652,12,12
22,7,ridge_h22_lags_1_2_3_4_5_10_22_alpha_0.001,0.25609423636095,0.07712672892148462,3.0731308363314005,12,12
22,8,ridge_h22_lags_1_2_3_4_5_10_22_alpha_0.001,0.2037385251029978,0.12558639169569746,2.4448623012359736,12,12
22,9,ridge_h22_lags_1_2_3_4_5_10_22_alpha_0.001,0.1948203683197495,0.09596035358892799,2.337844419836994,12,12
22,10,ridge_h22_lags_1_2_3_4_5_10_22_alpha_0.001,0.11611553113431909,0.03586783733112716,1.393386373611829,12,12
