horizon,material,model,fold,train_end,test_start,test_end,n_test,n_observed,smape
10,4,ridge_base_alpha_0.0001_input_lag10,19,2024-09-04,2024-09-05,2024-09-18,10,10,0.1449653410416117
10,4,ridge_base_alpha_0.0001_input_lag10,20,2024-09-18,2024-09-19,2024-10-02,10,10,0.21486707162572835
10,4,ridge_base_alpha_0.0001_input_lag10,21,2024-10-02,2024-10-03,2024-10-16,10,10,0.33027169662729544
10,4,ridge_base_alpha_0.0001_input_lag10,22,2024-10-16,2024-10-17,2024-10-30,10,10,0.14443970691927116
10,4,ridge_base_alpha_0.0001_input_lag10,23,2024-10-30,2024-10-31,2024-11-13,10,10,0.08553217043891634
10,4,ridge_base_alpha_0.0001_input_lag10,24,2024-11-13,2024-11-14,2024-11-27,10,10,0.09888231524451492
10,4,ridge_base_alpha_0.0001_input_lag10,25,2024-11-27,2024-11-28,2024-12-11,10,10,0.09310168630101023
10,4,ridge_base_alpha_0.0001_input_lag10,26,2024-12-11,2024-12-12,2024-12-25,10,9,0.12150614917297894
10,4,ridge_base_alpha_0.0001_input_lag10,27,2024-12-25,2024-12-26,2024-12-31,4,4,0.579563290704042
10,5,ridge_base_alpha_0.0001_input_lag10,1,2023-12-27,2023-12-28,2024-01-10,10,9,0.1630682986107005
10,5,ridge_base_alpha_0.0001_input_lag10,2,2024-01-10,2024-01-11,2024-01-24,10,10,0.10203471852894785
10,5,ridge_base_alpha_0.0001_input_lag10,3,2024-01-24,2024-01-25,2024-02-07,10,10,0.1012968570245239
10,5,ridge_base_alpha_0.0001_input_lag10,4,2024-02-07,2024-02-08,2024-02-21,10,6,0.08324073353107882
10,5,ridge_base_alpha_0.0001_input_lag10,5,2024-02-21,2024-02-22,2024-03-06,10,10,0.06806174353493301
10,5,ridge_base_alpha_0.0001_input_lag10,6,2024-03-06,2024-03-07,2024-03-20,10,10,0.0849853075494224
10,5,ridge_base_alpha_0.0001_input_lag10,7,2024-03-20,2024-03-21,2024-04-03,10,10,0.0996619939791418
10,5,ridge_base_alpha_0.0001_input_lag10,8,2024-04-03,2024-04-04,2024-04-17,10,10,0.07262653777596935
10,5,ridge_base_alpha_0.0001_input_lag10,9,2024-04-17,2024-04-18,2024-05-01,10,10,0.2598122384319134
10,5,ridge_base_alpha_0.0001_input_lag10,10,2024-05-01,2024-05-02,2024-05-15,10,10,0.11112822626367885
10,5,ridge_base_alpha_0.0001_input_lag10,11,2024-05-15,2024-05-16,2024-05-29,10,10,0.270039665070433
10,5,ridge_base_alpha_0.0001_input_lag10,12,2024-05-29,2024-05-30,2024-06-12,10,10,0.0838543477342107
10,5,ridge_base_alpha_0.0001_input_lag10,13,2024-06-12,2024-06-13,2024-06-26,10,10,0.052741058119563394
10,5,ridge_base_alpha_0.0001_input_lag10,14,2024-06-26,2024-06-27,2024-07-10,10,10,0.08360505915773932
10,5,ridge_base_alpha_0.0001_input_lag10,15,2024-07-10,2024-07-11,2024-07-24,10,10,0.06607290555599214
10,5,ridge_base_alpha_0.0001_input_lag10,16,2024-07-24,2024-07-25,2024-08-07,10,10,0.10370326920793665
10,5,ridge_base_alpha_0.0001_input_lag10,17,2024-08-07,2024-08-08,2024-08-21,10,10,0.11440039263862721
10,5,ridge_base_alpha_0.0001_input_lag10,18,2024-08-21,2024-08-22,2024-09-04,10,10,0.07671837416182074
10,5,ridge_base_alpha_0.0001_input_lag10,19,2024-09-04,2024-09-05,2024-09-18,10,10,0.06804152229417491
10,5,ridge_base_alpha_0.0001_input_lag10,20,2024-09-18,2024-09-19,2024-10-02,10,10,0.07271979433582929
