horizon,material,model,mean_smape,std_smape,sum_smape,n_expected_folds,n_evaluated_folds
10,1,ridge_base_alpha_0.0001_input_lag10,0.11519232327958706,0.04761555350342798,3.1101927285488506,27,27
10,4,ridge_base_alpha_0.0001_input_lag10,0.1728527576259492,0.10664546526617827,4.667024455900629,27,27
10,5,ridge_base_alpha_0.0001_input_lag10,0.09907497826058914,0.054433065940288246,2.675024413035907,27,27
10,6,ridge_base_alpha_0.0001_input_lag10,0.1272478806444115,0.049904599760829185,3.435692777399111,27,27
10,8,ridge_base_alpha_0.0001_input_lag10,0.18231859716576793,0.09530838148852644,4.922602123475734,27,27
10,11,ridge_base_alpha_0.0001_input_lag10,0.4196420331236566,0.5144054316208244,11.330334894338728,27,27
10,12,ridge_base_alpha_0.0001_input_lag10,1.225489826682043,0.44438682896863896,33.08822532041516,27,27
10,1,ridge_base_alpha_0.0001_input_mean5_lag10,0.11301749220479386,0.047824872217531025,3.051472289529434,27,27
10,4,ridge_base_alpha_0.0001_input_mean5_lag10,0.17433695740442587,0.1065680057933932,4.707097849919498,27,27
10,5,ridge_base_alpha_0.0001_input_mean5_lag10,0.10048107045776436,0.055543132671146474,2.712988902359638,27,27
10,6,ridge_base_alpha_0.0001_input_mean5_lag10,0.125697743242733,0.049545233194087074,3.393839067553791,27,27
10,8,ridge_base_alpha_0.0001_input_mean5_lag10,0.18074404376061698,0.09186311330298427,4.8800891815366585,27,27
10,11,ridge_base_alpha_0.0001_input_mean5_lag10,0.41515938556131293,0.5119326044936228,11.20930341015545,27,27
10,12,ridge_base_alpha_0.0001_input_mean5_lag10,1.2351901678919839,0.4318713643468077,33.35013453308356,27,27
10,1,ridge_base_alpha_0.0001_input_mean10_lag10,0.10962721616668694,0.04952426434497752,2.9599348365005476,27,27
10,4,ridge_base_alpha_0.0001_input_mean10_lag10,0.1734016266306348,0.10535736749059187,4.6818439190271395,27,27
10,5,ridge_base_alpha_0.0001_input_mean10_lag10,0.10042558339923774,0.05565302308647179,2.711490751779419,27,27
10,6,ridge_base_alpha_0.0001_input_mean10_lag10,0.12583319721749475,0.04849070576674164,3.3974963248723586,27,27
10,8,ridge_base_alpha_0.0001_input_mean10_lag10,0.18086236843087597,0.08946671724375246,4.883283947633651,27,27
10,11,ridge_base_alpha_0.0001_input_mean10_lag10,0.41318534179720234,0.5181775136955568,11.156004228524463,27,27
10,12,ridge_base_alpha_0.0001_input_mean10_lag10,1.2401723370823927,0.4265322499481907,33.4846531012246,27,27
10,3,ridge_schoolholiday_alpha_0.01_input_lag10,0.15296353801435814,0.1098584394128961,4.13001552638767,27,27
10,3,ridge_schoolholiday_alpha_0.01_input_mean5_lag10,0.15521097592906655,0.1070555242767473,4.190696350084797,27,27
10,3,ridge_schoolholiday_alpha_0.01_input_mean10_lag10,0.1544180407165641,0.10820003549305983,4.169287099347231,27,27
10,7,ridge_base_alpha_0.001_input_lag10,0.26097772037066846,0.13437408708159385,7.0463984500080485,27,27
10,7,ridge_base_alpha_0.001_input_mean5_lag10,0.26974992335359266,0.14246311033219064,7.283247930547002,27,27
10,7,ridge_base_alpha_0.001_input_mean10_lag10,0.2638586539285587,0.13709044912837845,7.124183656071084,27,27
10,9,ridge_schoolholiday_alpha_0.0001_input_lag10,0.17973159758032084,0.1075374257473157,4.852753134668663,27,27
10,9,ridge_schoolholiday_alpha_0.0001_input_mean5_lag10,0.1797880861116974,0.10883772529456343,4.854278325015829,27,27
10,9,ridge_schoolholiday_alpha_0.0001_input_mean10_lag10,0.18009900539853654,0.10916183281467128,4.862673145760486,27,27
10,2,ridge_dow_alpha_0.0001_input_lag10,0.13252068740030806,0.05511525311487967,3.5780585598083174,27,27
10,10,ridge_dow_alpha_0.0001_input_lag10,0.10529539690348898,0.04214632915324433,2.842975716394202,27,27
10,2,ridge_dow_alpha_0.0001_input_mean5_lag10,0.1307621377668562,0.056567333301486715,3.5305777197051174,27,27
10,10,ridge_dow_alpha_0.0001_input_mean5_lag10,0.10549677947262162,0.04167676734122503,2.848413045760784,27,27
10,2,ridge_dow_alpha_0.0001_input_mean10_lag10,0.13247656341644584,0.055793063845487705,3.576867212244038,27,27
10,10,ridge_dow_alpha_0.0001_input_mean10_lag10,0.10641815398754195,0.04299700633405863,2.8732901576636327,27,27
10,13,ridge_dow_schoolholiday_alpha_1_input_lag10,1.8007159797387653,0.25370945396751066,48.61933145294666,27,27
10,13,ridge_dow_schoolholiday_alpha_1_input_mean5_lag10,1.8077541895786766,0.24925571871271188,48.80936311862427,27,27
10,13,ridge_dow_schoolholiday_alpha_1_input_mean10_lag10,1.8024274962382123,0.24371597155566227,48.66554239843173,27,27
