horizon,material,model,mean_smape,std_smape,sum_smape,n_expected_folds,n_evaluated_folds
132,8,naive,0.5029749694710389,0.37295319320439924,1.0059499389420778,2,2
132,8,moving_average,0.28841706659542377,0.02282780346959548,0.5768341331908475,2,2
132,9,naive,1.0600462605504883,0.9242057079534486,2.1200925211009767,2,2
132,9,moving_average,0.2345453530891327,0.03556006720544158,0.4690907061782654,2,2
132,10,naive,0.27217497393747186,0.10467074582895793,0.5443499478749437,2,2
132,10,moving_average,0.12680015286885132,0.018180680522854126,0.25360030573770265,2,2
132,11,naive,0.6015311040700362,0.12323455222866858,1.2030622081400724,2,2
132,11,moving_average,0.4258261198128135,0.05826220468943158,0.851652239625627,2,2
132,12,naive,0.9932269223828355,0.09558912710724499,1.986453844765671,2,2
132,12,moving_average,1.2650940572897362,0.07164014852243605,2.5301881145794725,2,2
132,13,naive,0.3729037687083008,0.052293081685400034,0.7458075374166016,2,2
132,13,moving_average,1.8401616885613326,0.0038605748367952497,3.680323377122665,2,2
