horizon,material,model,fold,train_end,test_start,test_end,n_test,n_observed,smape
10,2,naive,10,2024-05-01,2024-05-02,2024-05-15,10,10,0.2181535242255094
10,2,naive,11,2024-05-15,2024-05-16,2024-05-29,10,10,0.18439387637869997
10,2,naive,12,2024-05-29,2024-05-30,2024-06-12,10,10,0.22780469093039812
10,2,naive,13,2024-06-12,2024-06-13,2024-06-26,10,10,0.12840649951207572
10,2,naive,14,2024-06-26,2024-06-27,2024-07-10,10,10,0.23314920005708353
10,2,naive,15,2024-07-10,2024-07-11,2024-07-24,10,10,0.16211370927538726
10,2,naive,16,2024-07-24,2024-07-25,2024-08-07,10,10,0.09634195526867631
10,2,naive,17,2024-08-07,2024-08-08,2024-08-21,10,10,0.19066180539877198
10,2,naive,18,2024-08-21,2024-08-22,2024-09-04,10,10,0.0924760947161812
10,2,naive,19,2024-09-04,2024-09-05,2024-09-18,10,10,0.057528610803008765
10,2,naive,20,2024-09-18,2024-09-19,2024-10-02,10,10,0.09285643799930032
10,2,naive,21,2024-10-02,2024-10-03,2024-10-16,10,10,0.22121727619160542
10,2,naive,22,2024-10-16,2024-10-17,2024-10-30,10,10,0.12622692278293443
10,2,naive,23,2024-10-30,2024-10-31,2024-11-13,10,10,0.11704265193221719
10,2,naive,24,2024-11-13,2024-11-14,2024-11-27,10,10,0.15819012832979956
10,2,naive,25,2024-11-27,2024-11-28,2024-12-11,10,10,0.1144371521051524
10,2,naive,26,2024-12-11,2024-12-12,2024-12-25,10,9,0.08307302861093008
10,2,naive,27,2024-12-25,2024-12-26,2024-12-31,4,4,0.13214616177424165
10,2,moving_average,1,2023-12-27,2023-12-28,2024-01-10,10,9,0.296672649936697
10,2,moving_average,2,2024-01-10,2024-01-11,2024-01-24,10,10,0.24288768406021954
10,2,moving_average,3,2024-01-24,2024-01-25,2024-02-07,10,10,0.0803848500086085
10,2,moving_average,4,2024-02-07,2024-02-08,2024-02-21,10,6,0.0776695343440173
10,2,moving_average,5,2024-02-21,2024-02-22,2024-03-06,10,10,0.10017806897334391
10,2,moving_average,6,2024-03-06,2024-03-07,2024-03-20,10,10,0.05942105276860559
10,2,moving_average,7,2024-03-20,2024-03-21,2024-04-03,10,10,0.1927907102986154
10,2,moving_average,8,2024-04-03,2024-04-04,2024-04-17,10,10,0.12077777877391838
10,2,moving_average,9,2024-04-17,2024-04-18,2024-05-01,10,10,0.2794039207814063
10,2,moving_average,10,2024-05-01,2024-05-02,2024-05-15,10,10,0.1922196828480878
10,2,moving_average,11,2024-05-15,2024-05-16,2024-05-29,10,10,0.1689122686368883
10,2,moving_average,12,2024-05-29,2024-05-30,2024-06-12,10,10,0.17538331542522834
10,2,moving_average,13,2024-06-12,2024-06-13,2024-06-26,10,10,0.15732382682906174
10,2,moving_average,14,2024-06-26,2024-06-27,2024-07-10,10,10,0.12220169704230865
10,2,moving_average,15,2024-07-10,2024-07-11,2024-07-24,10,10,0.1733559367498988
10,2,moving_average,16,2024-07-24,2024-07-25,2024-08-07,10,10,0.0891466653798193
10,2,moving_average,17,2024-08-07,2024-08-08,2024-08-21,10,10,0.05842427518393546
10,2,moving_average,18,2024-08-21,2024-08-22,2024-09-04,10,10,0.08484668875825158
10,2,moving_average,19,2024-09-04,2024-09-05,2024-09-18,10,10,0.05661604710458093
10,2,moving_average,20,2024-09-18,2024-09-19,2024-10-02,10,10,0.07359631758639058
10,2,moving_average,21,2024-10-02,2024-10-03,2024-10-16,10,10,0.18868499580823556
10,2,moving_average,22,2024-10-16,2024-10-17,2024-10-30,10,10,0.11636389190442716
10,2,moving_average,23,2024-10-30,2024-10-31,2024-11-13,10,10,0.12835119434426226
10,2,moving_average,24,2024-11-13,2024-11-14,2024-11-27,10,10,0.10574337143943469
10,2,moving_average,25,2024-11-27,2024-11-28,2024-12-11,10,10,0.17446813463645863
10,2,moving_average,26,2024-12-11,2024-12-12,2024-12-25,10,9,0.08648633052613079
10,2,moving_average,27,2024-12-25,2024-12-26,2024-12-31,4,4,0.12364349827776397
10,3,naive,1,2023-12-27,2023-12-28,2024-01-10,10,9,0.14307417947626838
10,3,naive,2,2024-01-10,2024-01-11,2024-01-24,10,10,0.21011855281729397
