horizon,material,model,fold,train_end,test_start,test_end,n_test,n_observed,smape
66,1,naive,1,2023-12-27,2023-12-28,2024-03-28,66,61,0.18822642924953148
66,1,naive,2,2024-03-28,2024-03-29,2024-06-28,66,66,0.14790716212830693
66,1,naive,3,2024-06-28,2024-07-01,2024-09-30,66,66,0.10100211770347585
66,1,naive,4,2024-09-30,2024-10-01,2024-12-31,66,65,0.07887767596582454
66,2,naive,1,2023-12-27,2023-12-28,2024-03-28,66,61,2.0
66,2,naive,2,2024-03-28,2024-03-29,2024-06-28,66,66,0.3084610684132636
66,2,naive,3,2024-06-28,2024-07-01,2024-09-30,66,66,0.2486099577809503
66,2,naive,4,2024-09-30,2024-10-01,2024-12-31,66,65,0.19386773365830676
66,3,naive,1,2023-12-27,2023-12-28,2024-03-28,66,61,0.10613998817022725
66,3,naive,2,2024-03-28,2024-03-29,2024-06-28,66,66,0.1571967441123924
66,3,naive,3,2024-06-28,2024-07-01,2024-09-30,66,66,0.2632519530938524
66,3,naive,4,2024-09-30,2024-10-01,2024-12-31,66,65,0.1587655133310977
66,4,naive,1,2023-12-27,2023-12-28,2024-03-28,66,61,2.0
66,4,naive,2,2024-03-28,2024-03-29,2024-06-28,66,66,0.15714745980520067
66,4,naive,3,2024-06-28,2024-07-01,2024-09-30,66,66,0.13489080497058686
66,4,naive,4,2024-09-30,2024-10-01,2024-12-31,66,65,0.19825854447532001
66,5,naive,1,2023-12-27,2023-12-28,2024-03-28,66,61,0.15518571331214243
66,5,naive,2,2024-03-28,2024-03-29,2024-06-28,66,66,0.16157261613698062
66,5,naive,3,2024-06-28,2024-07-01,2024-09-30,66,66,0.0891282697787513
66,5,naive,4,2024-09-30,2024-10-01,2024-12-31,66,65,0.14170278402180253
66,6,naive,1,2023-12-27,2023-12-28,2024-03-28,66,61,0.17242895010629172
66,6,naive,2,2024-03-28,2024-03-29,2024-06-28,66,66,0.1574671699918936
66,6,naive,3,2024-06-28,2024-07-01,2024-09-30,66,66,0.2323153367052281
66,6,naive,4,2024-09-30,2024-10-01,2024-12-31,66,65,0.13083483897638762
66,7,naive,1,2023-12-27,2023-12-28,2024-03-28,66,61,2.0
66,7,naive,2,2024-03-28,2024-03-29,2024-06-28,66,66,0.23767839486985304
66,7,naive,3,2024-06-28,2024-07-01,2024-09-30,66,66,0.3678403919590175
66,7,naive,4,2024-09-30,2024-10-01,2024-12-31,66,65,0.22191146746374427
66,8,naive,1,2023-12-27,2023-12-28,2024-03-28,66,61,0.7947594303091485
66,8,naive,2,2024-03-28,2024-03-29,2024-06-28,66,66,0.2861852607632051
66,8,naive,3,2024-06-28,2024-07-01,2024-09-30,66,66,0.1308709528359955
66,8,naive,4,2024-09-30,2024-10-01,2024-12-31,66,65,0.13337281498555675
66,9,naive,1,2023-12-27,2023-12-28,2024-03-28,66,61,2.0
66,9,naive,2,2024-03-28,2024-03-29,2024-06-28,66,66,0.47310546820017146
66,9,naive,3,2024-06-28,2024-07-01,2024-09-30,66,66,0.15943685544077252
66,9,naive,4,2024-09-30,2024-10-01,2024-12-31,66,65,0.11892355282997122
66,10,naive,1,2023-12-27,2023-12-28,2024-03-28,66,61,0.3702633670224229
66,10,naive,2,2024-03-28,2024-03-29,2024-06-28,66,66,0.18122712068504826
66,10,naive,3,2024-06-28,2024-07-01,2024-09-30,66,66,0.14611418775019552
66,10,naive,4,2024-09-30,2024-10-01,2024-12-31,66,65,0.09859630825934612
66,11,naive,1,2023-12-27,2023-12-28,2024-03-28,66,61,0.9451772517230891
66,11,naive,2,2024-03-28,2024-03-29,2024-06-28,66,66,0.22890364952389008
66,11,naive,3,2024-06-28,2024-07-01,2024-09-30,66,66,0.14222915049660476
66,11,naive,4,2024-09-30,2024-10-01,2024-12-31,66,65,0.8740523538828595
66,12,naive,1,2023-12-27,2023-12-28,2024-03-28,66,61,0.7540983606557378
66,12,naive,2,2024-03-28,2024-03-29,2024-06-28,66,66,1.0303030303030303
66,12,naive,3,2024-06-28,2024-07-01,2024-09-30,66,66,1.1273636281941934
66,12,naive,4,2024-09-30,2024-10-01,2024-12-31,66,65,1.353846153846154
66,13,naive,1,2023-12-27,2023-12-28,2024-03-28,66,61,0.1639344262295082
66,13,naive,2,2024-03-28,2024-03-29,2024-06-28,66,66,0.6666666666666667
66,13,naive,3,2024-06-28,2024-07-01,2024-09-30,66,66,0.42424242424242425
66,13,naive,4,2024-09-30,2024-10-01,2024-12-31,66,65,0.2153846153846154
66,1,moving_average,1,2023-12-27,2023-12-28,2024-03-28,66,61,0.10970326830233695
66,1,moving_average,2,2024-03-28,2024-03-29,2024-06-28,66,66,0.14777139304958567
66,1,moving_average,3,2024-06-28,2024-07-01,2024-09-30,66,66,0.11852656577096048
66,1,moving_average,4,2024-09-30,2024-10-01,2024-12-31,66,65,0.19035692473988738
66,2,moving_average,1,2023-12-27,2023-12-28,2024-03-28,66,61,0.290509250400318
66,2,moving_average,2,2024-03-28,2024-03-29,2024-06-28,66,66,0.27941702941213853
66,2,moving_average,3,2024-06-28,2024-07-01,2024-09-30,66,66,0.11836201739330239
66,2,moving_average,4,2024-09-30,2024-10-01,2024-12-31,66,65,0.15776799244284875
66,3,moving_average,1,2023-12-27,2023-12-28,2024-03-28,66,61,0.10057001049219916
66,3,moving_average,2,2024-03-28,2024-03-29,2024-06-28,66,66,0.21561423771582555
66,3,moving_average,3,2024-06-28,2024-07-01,2024-09-30,66,66,0.1542110262369297
66,3,moving_average,4,2024-09-30,2024-10-01,2024-12-31,66,65,0.20492674663842503
66,4,moving_average,1,2023-12-27,2023-12-28,2024-03-28,66,61,0.13488172216628722
66,4,moving_average,2,2024-03-28,2024-03-29,2024-06-28,66,66,0.21540914423680063
66,4,moving_average,3,2024-06-28,2024-07-01,2024-09-30,66,66,0.13252112740972397
66,4,moving_average,4,2024-09-30,2024-10-01,2024-12-31,66,65,0.19341970652829382
66,5,moving_average,1,2023-12-27,2023-12-28,2024-03-28,66,61,0.11670886207624673
66,5,moving_average,2,2024-03-28,2024-03-29,2024-06-28,66,66,0.15123914667098784
66,5,moving_average,3,2024-06-28,2024-07-01,2024-09-30,66,66,0.10460042685586893
66,5,moving_average,4,2024-09-30,2024-10-01,2024-12-31,66,65,0.0741413101821084
66,6,moving_average,1,2023-12-27,2023-12-28,2024-03-28,66,61,0.17462447387583674
66,6,moving_average,2,2024-03-28,2024-03-29,2024-06-28,66,66,0.14474963231240348
66,6,moving_average,3,2024-06-28,2024-07-01,2024-09-30,66,66,0.111746477337685
66,6,moving_average,4,2024-09-30,2024-10-01,2024-12-31,66,65,0.10431994251860291
66,7,moving_average,1,2023-12-27,2023-12-28,2024-03-28,66,61,0.25886760160738215
66,7,moving_average,2,2024-03-28,2024-03-29,2024-06-28,66,66,0.23017684809782135
66,7,moving_average,3,2024-06-28,2024-07-01,2024-09-30,66,66,0.2645637335528252
66,7,moving_average,4,2024-09-30,2024-10-01,2024-12-31,66,65,0.3345435930074408
66,8,moving_average,1,2023-12-27,2023-12-28,2024-03-28,66,61,0.20733534547030572
66,8,moving_average,2,2024-03-28,2024-03-29,2024-06-28,66,66,0.28710390947525194
66,8,moving_average,3,2024-06-28,2024-07-01,2024-09-30,66,66,0.2808941641697563
