horizon,material,model,fold,train_end,test_start,test_end,n_test,n_observed,smape
66,4,ridge_h66_m4_roll66_alpha_0.01_schoolholiday_input_mean66_lag66,1,2023-12-27,2023-12-28,2024-03-28,66,61,
66,4,ridge_h66_m4_roll66_alpha_0.01_schoolholiday_input_mean66_lag66,2,2024-03-28,2024-03-29,2024-06-28,66,66,0.16623397790153008
66,4,ridge_h66_m4_roll66_alpha_0.01_schoolholiday_input_mean66_lag66,3,2024-06-28,2024-07-01,2024-09-30,66,66,0.13188573584904803
66,4,ridge_h66_m4_roll66_alpha_0.01_schoolholiday_input_mean66_lag66,4,2024-09-30,2024-10-01,2024-12-31,66,65,0.18887753739834706
66,5,ridge_h66_m5_roll22_alpha_0.0001_dow_input_lag66,1,2023-12-27,2023-12-28,2024-03-28,66,61,0.0789062406847516
66,5,ridge_h66_m5_roll22_alpha_0.0001_dow_input_lag66,2,2024-03-28,2024-03-29,2024-06-28,66,66,0.14690420578703828
66,5,ridge_h66_m5_roll22_alpha_0.0001_dow_input_lag66,3,2024-06-28,2024-07-01,2024-09-30,66,66,0.0911892624878222
66,5,ridge_h66_m5_roll22_alpha_0.0001_dow_input_lag66,4,2024-09-30,2024-10-01,2024-12-31,66,65,0.07467633391697734
66,5,ridge_h66_m5_roll22_alpha_0.0001_dow_input_mean5_lag66,1,2023-12-27,2023-12-28,2024-03-28,66,61,0.07858371845854999
66,5,ridge_h66_m5_roll22_alpha_0.0001_dow_input_mean5_lag66,2,2024-03-28,2024-03-29,2024-06-28,66,66,0.1513899338527264
66,5,ridge_h66_m5_roll22_alpha_0.0001_dow_input_mean5_lag66,3,2024-06-28,2024-07-01,2024-09-30,66,66,0.09336716095368423
66,5,ridge_h66_m5_roll22_alpha_0.0001_dow_input_mean5_lag66,4,2024-09-30,2024-10-01,2024-12-31,66,65,0.07569102835472737
66,5,ridge_h66_m5_roll22_alpha_0.0001_dow_input_mean66_lag66,1,2023-12-27,2023-12-28,2024-03-28,66,61,
66,5,ridge_h66_m5_roll22_alpha_0.0001_dow_input_mean66_lag66,2,2024-03-28,2024-03-29,2024-06-28,66,66,0.1494933422897666
66,5,ridge_h66_m5_roll22_alpha_0.0001_dow_input_mean66_lag66,3,2024-06-28,2024-07-01,2024-09-30,66,66,0.08959922142984038
66,5,ridge_h66_m5_roll22_alpha_0.0001_dow_input_mean66_lag66,4,2024-09-30,2024-10-01,2024-12-31,66,65,0.07545530170955425
66,6,ridge_h66_m6_roll66_alpha_0.0001_schoolholiday_input_lag66,1,2023-12-27,2023-12-28,2024-03-28,66,61,0.14970474627703773
66,6,ridge_h66_m6_roll66_alpha_0.0001_schoolholiday_input_lag66,2,2024-03-28,2024-03-29,2024-06-28,66,66,0.14948301439741313
66,6,ridge_h66_m6_roll66_alpha_0.0001_schoolholiday_input_lag66,3,2024-06-28,2024-07-01,2024-09-30,66,66,0.11974957238271107
66,6,ridge_h66_m6_roll66_alpha_0.0001_schoolholiday_input_lag66,4,2024-09-30,2024-10-01,2024-12-31,66,65,0.10509799138405919
66,6,ridge_h66_m6_roll66_alpha_0.0001_schoolholiday_input_mean5_lag66,1,2023-12-27,2023-12-28,2024-03-28,66,61,0.14766695894530596
66,6,ridge_h66_m6_roll66_alpha_0.0001_schoolholiday_input_mean5_lag66,2,2024-03-28,2024-03-29,2024-06-28,66,66,0.15307840913031054
66,6,ridge_h66_m6_roll66_alpha_0.0001_schoolholiday_input_mean5_lag66,3,2024-06-28,2024-07-01,2024-09-30,66,66,0.12011873491259573
66,6,ridge_h66_m6_roll66_alpha_0.0001_schoolholiday_input_mean5_lag66,4,2024-09-30,2024-10-01,2024-12-31,66,65,0.10777010176001812
66,6,ridge_h66_m6_roll66_alpha_0.0001_schoolholiday_input_mean66_lag66,1,2023-12-27,2023-12-28,2024-03-28,66,61,
66,6,ridge_h66_m6_roll66_alpha_0.0001_schoolholiday_input_mean66_lag66,2,2024-03-28,2024-03-29,2024-06-28,66,66,0.1507277866095701
66,6,ridge_h66_m6_roll66_alpha_0.0001_schoolholiday_input_mean66_lag66,3,2024-06-28,2024-07-01,2024-09-30,66,66,0.11779267036249055
66,6,ridge_h66_m6_roll66_alpha_0.0001_schoolholiday_input_mean66_lag66,4,2024-09-30,2024-10-01,2024-12-31,66,65,0.10476561547927936
66,7,ridge_h66_m7_roll66_alpha_0.0001_holiday_input_lag66,1,2023-12-27,2023-12-28,2024-03-28,66,61,0.20228837623041976
66,7,ridge_h66_m7_roll66_alpha_0.0001_holiday_input_lag66,2,2024-03-28,2024-03-29,2024-06-28,66,66,0.22827433965820831
66,7,ridge_h66_m7_roll66_alpha_0.0001_holiday_input_lag66,3,2024-06-28,2024-07-01,2024-09-30,66,66,0.2571086759633727
66,7,ridge_h66_m7_roll66_alpha_0.0001_holiday_input_lag66,4,2024-09-30,2024-10-01,2024-12-31,66,65,0.35525866291012054
66,7,ridge_h66_m7_roll66_alpha_0.0001_holiday_input_mean5_lag66,1,2023-12-27,2023-12-28,2024-03-28,66,61,0.20062462489160998
66,7,ridge_h66_m7_roll66_alpha_0.0001_holiday_input_mean5_lag66,2,2024-03-28,2024-03-29,2024-06-28,66,66,0.22660313509529348
66,7,ridge_h66_m7_roll66_alpha_0.0001_holiday_input_mean5_lag66,3,2024-06-28,2024-07-01,2024-09-30,66,66,0.2564584456429823
66,7,ridge_h66_m7_roll66_alpha_0.0001_holiday_input_mean5_lag66,4,2024-09-30,2024-10-01,2024-12-31,66,65,0.3662931723662635
66,7,ridge_h66_m7_roll66_alpha_0.0001_holiday_input_mean66_lag66,1,2023-12-27,2023-12-28,2024-03-28,66,61,
66,7,ridge_h66_m7_roll66_alpha_0.0001_holiday_input_mean66_lag66,2,2024-03-28,2024-03-29,2024-06-28,66,66,0.23551345769626894
66,7,ridge_h66_m7_roll66_alpha_0.0001_holiday_input_mean66_lag66,3,2024-06-28,2024-07-01,2024-09-30,66,66,0.2540788665794179
66,7,ridge_h66_m7_roll66_alpha_0.0001_holiday_input_mean66_lag66,4,2024-09-30,2024-10-01,2024-12-31,66,65,0.3463941979487625
66,8,ridge_h66_m8_roll66_alpha_0.0001_schoolholiday_input_lag66,1,2023-12-27,2023-12-28,2024-03-28,66,61,0.2782652412108894
66,8,ridge_h66_m8_roll66_alpha_0.0001_schoolholiday_input_lag66,2,2024-03-28,2024-03-29,2024-06-28,66,66,0.29571786563171926
66,8,ridge_h66_m8_roll66_alpha_0.0001_schoolholiday_input_lag66,3,2024-06-28,2024-07-01,2024-09-30,66,66,0.13916917084533373
66,8,ridge_h66_m8_roll66_alpha_0.0001_schoolholiday_input_lag66,4,2024-09-30,2024-10-01,2024-12-31,66,65,0.09722467395292696
66,8,ridge_h66_m8_roll66_alpha_0.0001_schoolholiday_input_mean5_lag66,1,2023-12-27,2023-12-28,2024-03-28,66,61,0.2822523935607847
66,8,ridge_h66_m8_roll66_alpha_0.0001_schoolholiday_input_mean5_lag66,2,2024-03-28,2024-03-29,2024-06-28,66,66,0.29294226933615913
66,8,ridge_h66_m8_roll66_alpha_0.0001_schoolholiday_input_mean5_lag66,3,2024-06-28,2024-07-01,2024-09-30,66,66,0.12954530072259693
66,8,ridge_h66_m8_roll66_alpha_0.0001_schoolholiday_input_mean5_lag66,4,2024-09-30,2024-10-01,2024-12-31,66,65,0.09621790040656897
66,8,ridge_h66_m8_roll66_alpha_0.0001_schoolholiday_input_mean66_lag66,1,2023-12-27,2023-12-28,2024-03-28,66,61,
66,8,ridge_h66_m8_roll66_alpha_0.0001_schoolholiday_input_mean66_lag66,2,2024-03-28,2024-03-29,2024-06-28,66,66,0.31525963926919964
66,8,ridge_h66_m8_roll66_alpha_0.0001_schoolholiday_input_mean66_lag66,3,2024-06-28,2024-07-01,2024-09-30,66,66,0.14765909193939175
66,8,ridge_h66_m8_roll66_alpha_0.0001_schoolholiday_input_mean66_lag66,4,2024-09-30,2024-10-01,2024-12-31,66,65,0.10533570261186063
66,9,ridge_h66_m9_no_roll_alpha_0.0001_schoolholiday_input_lag66,1,2023-12-27,2023-12-28,2024-03-28,66,61,0.23189465733073977
66,9,ridge_h66_m9_no_roll_alpha_0.0001_schoolholiday_input_lag66,2,2024-03-28,2024-03-29,2024-06-28,66,66,0.3643389797401631
66,9,ridge_h66_m9_no_roll_alpha_0.0001_schoolholiday_input_lag66,3,2024-06-28,2024-07-01,2024-09-30,66,66,0.16964913084967329
66,9,ridge_h66_m9_no_roll_alpha_0.0001_schoolholiday_input_lag66,4,2024-09-30,2024-10-01,2024-12-31,66,65,0.12128259802379437
66,9,ridge_h66_m9_no_roll_alpha_0.0001_schoolholiday_input_mean5_lag66,1,2023-12-27,2023-12-28,2024-03-28,66,61,0.22970847067428096
66,9,ridge_h66_m9_no_roll_alpha_0.0001_schoolholiday_input_mean5_lag66,2,2024-03-28,2024-03-29,2024-06-28,66,66,0.3900385699865859
66,9,ridge_h66_m9_no_roll_alpha_0.0001_schoolholiday_input_mean5_lag66,3,2024-06-28,2024-07-01,2024-09-30,66,66,0.161682925224728
66,9,ridge_h66_m9_no_roll_alpha_0.0001_schoolholiday_input_mean5_lag66,4,2024-09-30,2024-10-01,2024-12-31,66,65,0.1210885824487461
66,9,ridge_h66_m9_no_roll_alpha_0.0001_schoolholiday_input_mean66_lag66,1,2023-12-27,2023-12-28,2024-03-28,66,61,
66,9,ridge_h66_m9_no_roll_alpha_0.0001_schoolholiday_input_mean66_lag66,2,2024-03-28,2024-03-29,2024-06-28,66,66,0.35393791073383746
66,9,ridge_h66_m9_no_roll_alpha_0.0001_schoolholiday_input_mean66_lag66,3,2024-06-28,2024-07-01,2024-09-30,66,66,0.30784379319157157
66,9,ridge_h66_m9_no_roll_alpha_0.0001_schoolholiday_input_mean66_lag66,4,2024-09-30,2024-10-01,2024-12-31,66,65,0.11699270520461076
66,10,ridge_h66_m10_roll10_alpha_0.01_dow_input_lag66,1,2023-12-27,2023-12-28,2024-03-28,66,61,0.13895892444620395
66,10,ridge_h66_m10_roll10_alpha_0.01_dow_input_lag66,2,2024-03-28,2024-03-29,2024-06-28,66,66,0.1587265924237898
66,10,ridge_h66_m10_roll10_alpha_0.01_dow_input_lag66,3,2024-06-28,2024-07-01,2024-09-30,66,66,0.0824951632099522
66,10,ridge_h66_m10_roll10_alpha_0.01_dow_input_lag66,4,2024-09-30,2024-10-01,2024-12-31,66,65,0.10370818836908124
66,10,ridge_h66_m10_roll10_alpha_0.01_dow_input_mean5_lag66,1,2023-12-27,2023-12-28,2024-03-28,66,61,0.1385518051464403
66,10,ridge_h66_m10_roll10_alpha_0.01_dow_input_mean5_lag66,2,2024-03-28,2024-03-29,2024-06-28,66,66,0.1565981216216049
66,10,ridge_h66_m10_roll10_alpha_0.01_dow_input_mean5_lag66,3,2024-06-28,2024-07-01,2024-09-30,66,66,0.08334208569471299
66,10,ridge_h66_m10_roll10_alpha_0.01_dow_input_mean5_lag66,4,2024-09-30,2024-10-01,2024-12-31,66,65,0.10570434011363994
66,10,ridge_h66_m10_roll10_alpha_0.01_dow_input_mean66_lag66,1,2023-12-27,2023-12-28,2024-03-28,66,61,
66,10,ridge_h66_m10_roll10_alpha_0.01_dow_input_mean66_lag66,2,2024-03-28,2024-03-29,2024-06-28,66,66,0.15276612204156817
66,10,ridge_h66_m10_roll10_alpha_0.01_dow_input_mean66_lag66,3,2024-06-28,2024-07-01,2024-09-30,66,66,0.08581134476965586
66,10,ridge_h66_m10_roll10_alpha_0.01_dow_input_mean66_lag66,4,2024-09-30,2024-10-01,2024-12-31,66,65,0.10553491707711955
66,11,ridge_h66_m11_roll66_alpha_0.001_holiday_input_lag66,1,2023-12-27,2023-12-28,2024-03-28,66,61,0.48489093340100536
66,11,ridge_h66_m11_roll66_alpha_0.001_holiday_input_lag66,2,2024-03-28,2024-03-29,2024-06-28,66,66,0.4227867905530311
66,11,ridge_h66_m11_roll66_alpha_0.001_holiday_input_lag66,3,2024-06-28,2024-07-01,2024-09-30,66,66,0.15677263164255
66,11,ridge_h66_m11_roll66_alpha_0.001_holiday_input_lag66,4,2024-09-30,2024-10-01,2024-12-31,66,65,0.7987698527485597
66,11,ridge_h66_m11_roll66_alpha_0.001_holiday_input_mean5_lag66,1,2023-12-27,2023-12-28,2024-03-28,66,61,0.4858013570331931
66,11,ridge_h66_m11_roll66_alpha_0.001_holiday_input_mean5_lag66,2,2024-03-28,2024-03-29,2024-06-28,66,66,0.44483726955683933
66,11,ridge_h66_m11_roll66_alpha_0.001_holiday_input_mean5_lag66,3,2024-06-28,2024-07-01,2024-09-30,66,66,0.15633123820121173
66,11,ridge_h66_m11_roll66_alpha_0.001_holiday_input_mean5_lag66,4,2024-09-30,2024-10-01,2024-12-31,66,65,0.8011909253061148
66,11,ridge_h66_m11_roll66_alpha_0.001_holiday_input_mean66_lag66,1,2023-12-27,2023-12-28,2024-03-28,66,61,
66,11,ridge_h66_m11_roll66_alpha_0.001_holiday_input_mean66_lag66,2,2024-03-28,2024-03-29,2024-06-28,66,66,0.3860226224536427
66,11,ridge_h66_m11_roll66_alpha_0.001_holiday_input_mean66_lag66,3,2024-06-28,2024-07-01,2024-09-30,66,66,0.2245320569902433
66,11,ridge_h66_m11_roll66_alpha_0.001_holiday_input_mean66_lag66,4,2024-09-30,2024-10-01,2024-12-31,66,65,0.8230400946435527
66,12,ridge_h66_m12_roll22_alpha_0.0001_holiday_input_lag66,1,2023-12-27,2023-12-28,2024-03-28,66,61,1.4306632617844857
66,12,ridge_h66_m12_roll22_alpha_0.0001_holiday_input_lag66,2,2024-03-28,2024-03-29,2024-06-28,66,66,1.2715163221077068
66,12,ridge_h66_m12_roll22_alpha_0.0001_holiday_input_lag66,3,2024-06-28,2024-07-01,2024-09-30,66,66,1.1153131276479284
66,12,ridge_h66_m12_roll22_alpha_0.0001_holiday_input_lag66,4,2024-09-30,2024-10-01,2024-12-31,66,65,1.0390721205863955
66,12,ridge_h66_m12_roll22_alpha_0.0001_holiday_input_mean5_lag66,1,2023-12-27,2023-12-28,2024-03-28,66,61,1.4462463830370398
66,12,ridge_h66_m12_roll22_alpha_0.0001_holiday_input_mean5_lag66,2,2024-03-28,2024-03-29,2024-06-28,66,66,1.2995686727997395
66,12,ridge_h66_m12_roll22_alpha_0.0001_holiday_input_mean5_lag66,3,2024-06-28,2024-07-01,2024-09-30,66,66,1.1063729441856696
66,12,ridge_h66_m12_roll22_alpha_0.0001_holiday_input_mean5_lag66,4,2024-09-30,2024-10-01,2024-12-31,66,65,1.0307162321524619
66,12,ridge_h66_m12_roll22_alpha_0.0001_holiday_input_mean66_lag66,1,2023-12-27,2023-12-28,2024-03-28,66,61,
66,12,ridge_h66_m12_roll22_alpha_0.0001_holiday_input_mean66_lag66,2,2024-03-28,2024-03-29,2024-06-28,66,66,1.2424630924095517
66,12,ridge_h66_m12_roll22_alpha_0.0001_holiday_input_mean66_lag66,3,2024-06-28,2024-07-01,2024-09-30,66,66,1.0623284064085514
66,12,ridge_h66_m12_roll22_alpha_0.0001_holiday_input_mean66_lag66,4,2024-09-30,2024-10-01,2024-12-31,66,65,1.004085271105399
66,13,ridge_h66_m13_no_roll_alpha_0.01_dow_input_lag66,1,2023-12-27,2023-12-28,2024-03-28,66,61,1.8940068499722271
66,13,ridge_h66_m13_no_roll_alpha_0.01_dow_input_lag66,2,2024-03-28,2024-03-29,2024-06-28,66,66,1.705391970533769
66,13,ridge_h66_m13_no_roll_alpha_0.01_dow_input_lag66,3,2024-06-28,2024-07-01,2024-09-30,66,66,1.7590946841696178
66,13,ridge_h66_m13_no_roll_alpha_0.01_dow_input_lag66,4,2024-09-30,2024-10-01,2024-12-31,66,65,1.912893633497719
66,13,ridge_h66_m13_no_roll_alpha_0.01_dow_input_mean5_lag66,1,2023-12-27,2023-12-28,2024-03-28,66,61,1.89479613903152
66,13,ridge_h66_m13_no_roll_alpha_0.01_dow_input_mean5_lag66,2,2024-03-28,2024-03-29,2024-06-28,66,66,1.705121434828099
66,13,ridge_h66_m13_no_roll_alpha_0.01_dow_input_mean5_lag66,3,2024-06-28,2024-07-01,2024-09-30,66,66,1.7592009845844745
66,13,ridge_h66_m13_no_roll_alpha_0.01_dow_input_mean5_lag66,4,2024-09-30,2024-10-01,2024-12-31,66,65,1.911557413563313
66,13,ridge_h66_m13_no_roll_alpha_0.01_dow_input_mean66_lag66,1,2023-12-27,2023-12-28,2024-03-28,66,61,
66,13,ridge_h66_m13_no_roll_alpha_0.01_dow_input_mean66_lag66,2,2024-03-28,2024-03-29,2024-06-28,66,66,1.700253521370642
66,13,ridge_h66_m13_no_roll_alpha_0.01_dow_input_mean66_lag66,3,2024-06-28,2024-07-01,2024-09-30,66,66,1.7659069631105586
66,13,ridge_h66_m13_no_roll_alpha_0.01_dow_input_mean66_lag66,4,2024-09-30,2024-10-01,2024-12-31,66,65,1.9199717180273668
